Library Type,Region,Country or Area,M49 Code,Metric,Metric Data,Data Year
Academic,Africa,Nigeria,566,Libraries,815,2017
Academic,Africa,Nigeria,566,Internet_Access,-,-
Academic,Africa,Nigeria,566,Staff,-,-
Academic,Africa,Nigeria,566,Volunteers,-,-
Academic,Africa,Nigeria,566,Users,-,-
Academic,Africa,Nigeria,566,Visits,-,-
Academic,Africa,Nigeria,566,Loans_books,-,-
Academic,Africa,Nigeria,566,Loans_documents,-,-
Academic,Africa,Nigeria,566,Loans_eBooks,-,-
Academic,Africa,Nigeria,566,Loans_audio_books,-,-
Academic,Africa,Nigeria,566,Loans_downloads,-,-
Academic,Africa,South Africa,710,Libraries,26,2018
Academic,Africa,South Africa,710,Internet_Access,26,2018
Academic,Africa,South Africa,710,Staff,-,-
Academic,Africa,South Africa,710,Volunteers,-,-
Academic,Africa,South Africa,710,Users,-,-
Academic,Africa,South Africa,710,Visits,-,-
Academic,Africa,South Africa,710,Loans_books,-,-
Academic,Africa,South Africa,710,Loans_documents,-,-
Academic,Africa,South Africa,710,Loans_eBooks,-,-
Academic,Africa,South Africa,710,Loans_audio_books,-,-
Academic,Africa,South Africa,710,Loans_downloads,-,-
Academic,Africa,Sudan,729,Libraries,130,2018
Academic,Africa,Sudan,729,Internet_Access,120,2018
Academic,Africa,Sudan,729,Staff,849,2018
Academic,Africa,Sudan,729,Volunteers,50,2018
Academic,Africa,Sudan,729,Users,578000,2018
Academic,Africa,Sudan,729,Visits,98000,2018
Academic,Africa,Sudan,729,Loans_books,480000,2018
Academic,Africa,Sudan,729,Loans_documents,9000,2018
Academic,Africa,Sudan,729,Loans_eBooks,-,-
Academic,Africa,Sudan,729,Loans_audio_books,19000,2018
Academic,Africa,Sudan,729,Loans_downloads,55000,2018
Academic,Africa,Uganda,800,Libraries,53,2017
Academic,Africa,Uganda,800,Internet_Access,53,2017
Academic,Africa,Uganda,800,Staff,30,2017
Academic,Africa,Uganda,800,Volunteers,5,2017
Academic,Africa,Uganda,800,Users,-,-
Academic,Africa,Uganda,800,Visits,-,-
Academic,Africa,Uganda,800,Loans_books,-,-
Academic,Africa,Uganda,800,Loans_documents,-,-
Academic,Africa,Uganda,800,Loans_eBooks,-,-
Academic,Africa,Uganda,800,Loans_audio_books,100,2017
Academic,Africa,Uganda,800,Loans_downloads,200,2017
Academic,Africa,Zimbabwe,716,Libraries,90,2016
Academic,Africa,Zimbabwe,716,Internet_Access,-,-
Academic,Africa,Zimbabwe,716,Staff,750,2016
Academic,Africa,Zimbabwe,716,Volunteers,-,-
Academic,Africa,Zimbabwe,716,Users,-,-
Academic,Africa,Zimbabwe,716,Visits,-,-
Academic,Africa,Zimbabwe,716,Loans_books,-,-
Academic,Africa,Zimbabwe,716,Loans_documents,-,-
Academic,Africa,Zimbabwe,716,Loans_eBooks,-,-
Academic,Africa,Zimbabwe,716,Loans_audio_books,-,-
Academic,Africa,Zimbabwe,716,Loans_downloads,-,-
Academic,Africa,Namibia,516,Libraries,-,-
Academic,Africa,Namibia,516,Internet_Access,-,-
Academic,Africa,Namibia,516,Staff,-,-
Academic,Africa,Namibia,516,Volunteers,-,-
Academic,Africa,Namibia,516,Users,-,-
Academic,Africa,Namibia,516,Visits,-,-
Academic,Africa,Namibia,516,Loans_books,-,-
Academic,Africa,Namibia,516,Loans_documents,-,-
Academic,Africa,Namibia,516,Loans_eBooks,-,-
Academic,Africa,Namibia,516,Loans_audio_books,-,-
Academic,Africa,Namibia,516,Loans_downloads,-,-
Academic,Africa,Réunion,638,Libraries,-,-
Academic,Africa,Réunion,638,Internet_Access,-,-
Academic,Africa,Réunion,638,Staff,-,-
Academic,Africa,Réunion,638,Volunteers,-,-
Academic,Africa,Réunion,638,Users,-,-
Academic,Africa,Réunion,638,Visits,-,-
Academic,Africa,Réunion,638,Loans_books,-,-
Academic,Africa,Réunion,638,Loans_documents,-,-
Academic,Africa,Réunion,638,Loans_eBooks,-,-
Academic,Africa,Réunion,638,Loans_audio_books,-,-
Academic,Africa,Réunion,638,Loans_downloads,-,-
Academic,Africa,Zambia,894,Libraries,-,-
Academic,Africa,Zambia,894,Internet_Access,-,-
Academic,Africa,Zambia,894,Staff,-,-
Academic,Africa,Zambia,894,Volunteers,-,-
Academic,Africa,Zambia,894,Users,-,-
Academic,Africa,Zambia,894,Visits,-,-
Academic,Africa,Zambia,894,Loans_books,-,-
Academic,Africa,Zambia,894,Loans_documents,-,-
Academic,Africa,Zambia,894,Loans_eBooks,-,-
Academic,Africa,Zambia,894,Loans_audio_books,-,-
Academic,Africa,Zambia,894,Loans_downloads,-,-
Academic,Africa,Eswatini,748,Libraries,-,-
Academic,Africa,Eswatini,748,Internet_Access,-,-
Academic,Africa,Eswatini,748,Staff,-,-
Academic,Africa,Eswatini,748,Volunteers,-,-
Academic,Africa,Eswatini,748,Users,-,-
Academic,Africa,Eswatini,748,Visits,-,-
Academic,Africa,Eswatini,748,Loans_books,-,-
Academic,Africa,Eswatini,748,Loans_documents,-,-
Academic,Africa,Eswatini,748,Loans_eBooks,-,-
Academic,Africa,Eswatini,748,Loans_audio_books,-,-
Academic,Africa,Eswatini,748,Loans_downloads,-,-
Academic,Africa,Ethiopia,231,Libraries,-,-
Academic,Africa,Ethiopia,231,Internet_Access,-,-
Academic,Africa,Ethiopia,231,Staff,-,-
Academic,Africa,Ethiopia,231,Volunteers,-,-
Academic,Africa,Ethiopia,231,Users,-,-
Academic,Africa,Ethiopia,231,Visits,-,-
Academic,Africa,Ethiopia,231,Loans_books,-,-
Academic,Africa,Ethiopia,231,Loans_documents,-,-
Academic,Africa,Ethiopia,231,Loans_eBooks,-,-
Academic,Africa,Ethiopia,231,Loans_audio_books,-,-
Academic,Africa,Ethiopia,231,Loans_downloads,-,-
Academic,Africa,Gambia,270,Libraries,-,-
Academic,Africa,Gambia,270,Internet_Access,-,-
Academic,Africa,Gambia,270,Staff,-,-
Academic,Africa,Gambia,270,Volunteers,-,-
Academic,Africa,Gambia,270,Users,-,-
Academic,Africa,Gambia,270,Visits,-,-
Academic,Africa,Gambia,270,Loans_books,-,-
Academic,Africa,Gambia,270,Loans_documents,-,-
Academic,Africa,Gambia,270,Loans_eBooks,-,-
Academic,Africa,Gambia,270,Loans_audio_books,-,-
Academic,Africa,Gambia,270,Loans_downloads,-,-
Academic,Africa,Burundi,108,Libraries,-,-
Academic,Africa,Burundi,108,Internet_Access,-,-
Academic,Africa,Burundi,108,Staff,-,-
Academic,Africa,Burundi,108,Volunteers,-,-
Academic,Africa,Burundi,108,Users,-,-
Academic,Africa,Burundi,108,Visits,-,-
Academic,Africa,Burundi,108,Loans_books,-,-
Academic,Africa,Burundi,108,Loans_documents,-,-
Academic,Africa,Burundi,108,Loans_eBooks,-,-
Academic,Africa,Burundi,108,Loans_audio_books,-,-
Academic,Africa,Burundi,108,Loans_downloads,-,-
Academic,Africa,Seychelles,690,Libraries,-,-
Academic,Africa,Seychelles,690,Internet_Access,-,-
Academic,Africa,Seychelles,690,Staff,-,-
Academic,Africa,Seychelles,690,Volunteers,-,-
Academic,Africa,Seychelles,690,Users,-,-
Academic,Africa,Seychelles,690,Visits,-,-
Academic,Africa,Seychelles,690,Loans_books,-,-
Academic,Africa,Seychelles,690,Loans_documents,-,-
Academic,Africa,Seychelles,690,Loans_eBooks,-,-
Academic,Africa,Seychelles,690,Loans_audio_books,-,-
Academic,Africa,Seychelles,690,Loans_downloads,-,-
Academic,Latin America and the Caribbean,Argentina,32,Libraries,2097,2017
Academic,Latin America and the Caribbean,Argentina,32,Internet_Access,-,-
Academic,Latin America and the Caribbean,Argentina,32,Staff,-,-
Academic,Latin America and the Caribbean,Argentina,32,Volunteers,-,-
Academic,Latin America and the Caribbean,Argentina,32,Users,-,-
Academic,Latin America and the Caribbean,Argentina,32,Visits,-,-
Academic,Latin America and the Caribbean,Argentina,32,Loans_books,-,-
Academic,Latin America and the Caribbean,Argentina,32,Loans_documents,-,-
Academic,Latin America and the Caribbean,Argentina,32,Loans_eBooks,-,-
Academic,Latin America and the Caribbean,Argentina,32,Loans_audio_books,-,-
Academic,Latin America and the Caribbean,Argentina,32,Loans_downloads,-,-
Academic,Latin America and the Caribbean,Bahamas,44,Libraries,3,2017
Academic,Latin America and the Caribbean,Bahamas,44,Internet_Access,3,2017
Academic,Latin America and the Caribbean,Bahamas,44,Staff,28,2017
Academic,Latin America and the Caribbean,Bahamas,44,Volunteers,2,2017
Academic,Latin America and the Caribbean,Bahamas,44,Users,-,-
Academic,Latin America and the Caribbean,Bahamas,44,Visits,32,2017
Academic,Latin America and the Caribbean,Bahamas,44,Loans_books,414,2017
Academic,Latin America and the Caribbean,Bahamas,44,Loans_documents,0,2017
Academic,Latin America and the Caribbean,Bahamas,44,Loans_eBooks,57233,2017
Academic,Latin America and the Caribbean,Bahamas,44,Loans_audio_books,0,2017
Academic,Latin America and the Caribbean,Bahamas,44,Loans_downloads,90013,2017
Academic,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Libraries,N/A,2018
Academic,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Internet_Access,N/A,2018
Academic,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Staff,N/A,2018
Academic,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Volunteers,N/A,2018
Academic,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Users,N/A,2018
Academic,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Visits,N/A,2018
Academic,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Loans_books,N/A,2018
Academic,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Loans_documents,N/A,2018
Academic,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Loans_eBooks,N/A,2018
Academic,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Loans_audio_books,N/A,2018
Academic,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Loans_downloads,N/A,2018
Academic,Latin America and the Caribbean,Brazil,76,Libraries,2407,2016
Academic,Latin America and the Caribbean,Brazil,76,Internet_Access,-,-
Academic,Latin America and the Caribbean,Brazil,76,Staff,-,-
Academic,Latin America and the Caribbean,Brazil,76,Volunteers,-,-
Academic,Latin America and the Caribbean,Brazil,76,Users,-,-
Academic,Latin America and the Caribbean,Brazil,76,Visits,-,-
Academic,Latin America and the Caribbean,Brazil,76,Loans_books,-,-
Academic,Latin America and the Caribbean,Brazil,76,Loans_documents,-,-
Academic,Latin America and the Caribbean,Brazil,76,Loans_eBooks,-,-
Academic,Latin America and the Caribbean,Brazil,76,Loans_audio_books,-,-
Academic,Latin America and the Caribbean,Brazil,76,Loans_downloads,-,-
Academic,Latin America and the Caribbean,Chile,152,Libraries,173,2016
Academic,Latin America and the Caribbean,Chile,152,Internet_Access,165,2016
Academic,Latin America and the Caribbean,Chile,152,Staff,1046,2016
Academic,Latin America and the Caribbean,Chile,152,Volunteers,-,-
Academic,Latin America and the Caribbean,Chile,152,Users,303802,2016
Academic,Latin America and the Caribbean,Chile,152,Visits,-,-
Academic,Latin America and the Caribbean,Chile,152,Loans_books,2211547,2016
Academic,Latin America and the Caribbean,Chile,152,Loans_documents,450682,2016
Academic,Latin America and the Caribbean,Chile,152,Loans_eBooks,763276,2016
Academic,Latin America and the Caribbean,Chile,152,Loans_audio_books,110,2016
Academic,Latin America and the Caribbean,Chile,152,Loans_downloads,8023710,2016
Academic,Latin America and the Caribbean,Colombia,170,Libraries,252,2016
Academic,Latin America and the Caribbean,Colombia,170,Internet_Access,-,-
Academic,Latin America and the Caribbean,Colombia,170,Staff,7560,2016
Academic,Latin America and the Caribbean,Colombia,170,Volunteers,-,-
Academic,Latin America and the Caribbean,Colombia,170,Users,9226844,2016
Academic,Latin America and the Caribbean,Colombia,170,Visits,252000000,2016
Academic,Latin America and the Caribbean,Colombia,170,Loans_books,20975000,2016
Academic,Latin America and the Caribbean,Colombia,170,Loans_documents,-,-
Academic,Latin America and the Caribbean,Colombia,170,Loans_eBooks,277200000,2016
Academic,Latin America and the Caribbean,Colombia,170,Loans_audio_books,-,-
Academic,Latin America and the Caribbean,Colombia,170,Loans_downloads,378000000,2016
Academic,Latin America and the Caribbean,Costa Rica,188,Libraries,74,2018
Academic,Latin America and the Caribbean,Costa Rica,188,Internet_Access,74,2018
Academic,Latin America and the Caribbean,Costa Rica,188,Staff,322,2018
Academic,Latin America and the Caribbean,Costa Rica,188,Volunteers,29,2018
Academic,Latin America and the Caribbean,Costa Rica,188,Users,128100,2018
Academic,Latin America and the Caribbean,Costa Rica,188,Visits,-,-
Academic,Latin America and the Caribbean,Costa Rica,188,Loans_books,277071,2018
Academic,Latin America and the Caribbean,Costa Rica,188,Loans_documents,3225,2018
Academic,Latin America and the Caribbean,Costa Rica,188,Loans_eBooks,10549,2018
Academic,Latin America and the Caribbean,Costa Rica,188,Loans_audio_books,-,-
Academic,Latin America and the Caribbean,Costa Rica,188,Loans_downloads,4219390,2018
Academic,Latin America and the Caribbean,Dominican Republic,214,Libraries,77,2017
Academic,Latin America and the Caribbean,Dominican Republic,214,Internet_Access,-,-
Academic,Latin America and the Caribbean,Dominican Republic,214,Staff,-,-
Academic,Latin America and the Caribbean,Dominican Republic,214,Volunteers,-,-
Academic,Latin America and the Caribbean,Dominican Republic,214,Users,-,-
Academic,Latin America and the Caribbean,Dominican Republic,214,Visits,-,-
Academic,Latin America and the Caribbean,Dominican Republic,214,Loans_books,-,-
Academic,Latin America and the Caribbean,Dominican Republic,214,Loans_documents,-,-
Academic,Latin America and the Caribbean,Dominican Republic,214,Loans_eBooks,-,-
Academic,Latin America and the Caribbean,Dominican Republic,214,Loans_audio_books,-,-
Academic,Latin America and the Caribbean,Dominican Republic,214,Loans_downloads,-,-
Academic,Latin America and the Caribbean,Ecuador,218,Libraries,37,2017
Academic,Latin America and the Caribbean,Ecuador,218,Internet_Access,37,2017
Academic,Latin America and the Caribbean,Ecuador,218,Staff,-,-
Academic,Latin America and the Caribbean,Ecuador,218,Volunteers,-,-
Academic,Latin America and the Caribbean,Ecuador,218,Users,-,-
Academic,Latin America and the Caribbean,Ecuador,218,Visits,-,-
Academic,Latin America and the Caribbean,Ecuador,218,Loans_books,-,-
Academic,Latin America and the Caribbean,Ecuador,218,Loans_documents,-,-
Academic,Latin America and the Caribbean,Ecuador,218,Loans_eBooks,-,-
Academic,Latin America and the Caribbean,Ecuador,218,Loans_audio_books,-,-
Academic,Latin America and the Caribbean,Ecuador,218,Loans_downloads,-,-
Academic,Latin America and the Caribbean,El Salvador,222,Libraries,25,2017
Academic,Latin America and the Caribbean,El Salvador,222,Internet_Access,25,2017
Academic,Latin America and the Caribbean,El Salvador,222,Staff,58,2017
Academic,Latin America and the Caribbean,El Salvador,222,Volunteers,82,2017
Academic,Latin America and the Caribbean,El Salvador,222,Users,38692,2017
Academic,Latin America and the Caribbean,El Salvador,222,Visits,636647,2017
Academic,Latin America and the Caribbean,El Salvador,222,Loans_books,360865,2017
Academic,Latin America and the Caribbean,El Salvador,222,Loans_documents,9129,2017
Academic,Latin America and the Caribbean,El Salvador,222,Loans_eBooks,18771,2017
Academic,Latin America and the Caribbean,El Salvador,222,Loans_audio_books,1921,2017
Academic,Latin America and the Caribbean,El Salvador,222,Loans_downloads,81864,2017
Academic,Latin America and the Caribbean,Guadeloupe,312,Libraries,4,2017
Academic,Latin America and the Caribbean,Guadeloupe,312,Internet_Access,4,2017
Academic,Latin America and the Caribbean,Guadeloupe,312,Staff,21,2017
Academic,Latin America and the Caribbean,Guadeloupe,312,Volunteers,N/A,2017
Academic,Latin America and the Caribbean,Guadeloupe,312,Users,3468,2017
Academic,Latin America and the Caribbean,Guadeloupe,312,Visits,250688,2017
Academic,Latin America and the Caribbean,Guadeloupe,312,Loans_books,-,-
Academic,Latin America and the Caribbean,Guadeloupe,312,Loans_documents,-,-
Academic,Latin America and the Caribbean,Guadeloupe,312,Loans_eBooks,103775,2017
Academic,Latin America and the Caribbean,Guadeloupe,312,Loans_audio_books,N/A,2017
Academic,Latin America and the Caribbean,Guadeloupe,312,Loans_downloads,184462,2017
Academic,Latin America and the Caribbean,Guyana,328,Libraries,N/A,2017
Academic,Latin America and the Caribbean,Guyana,328,Internet_Access,N/A,2017
Academic,Latin America and the Caribbean,Guyana,328,Staff,N/A,2017
Academic,Latin America and the Caribbean,Guyana,328,Volunteers,N/A,2017
Academic,Latin America and the Caribbean,Guyana,328,Users,N/A,2017
Academic,Latin America and the Caribbean,Guyana,328,Visits,N/A,2017
Academic,Latin America and the Caribbean,Guyana,328,Loans_books,N/A,2017
Academic,Latin America and the Caribbean,Guyana,328,Loans_documents,N/A,2017
Academic,Latin America and the Caribbean,Guyana,328,Loans_eBooks,N/A,2017
Academic,Latin America and the Caribbean,Guyana,328,Loans_audio_books,N/A,2017
Academic,Latin America and the Caribbean,Guyana,328,Loans_downloads,N/A,2017
Academic,Latin America and the Caribbean,Honduras,340,Libraries,27,2017
Academic,Latin America and the Caribbean,Honduras,340,Internet_Access,27,2017
Academic,Latin America and the Caribbean,Honduras,340,Staff,182,2017
Academic,Latin America and the Caribbean,Honduras,340,Volunteers,42,2017
Academic,Latin America and the Caribbean,Honduras,340,Users,127759,2017
Academic,Latin America and the Caribbean,Honduras,340,Visits,932598,2017
Academic,Latin America and the Caribbean,Honduras,340,Loans_books,110994,2017
Academic,Latin America and the Caribbean,Honduras,340,Loans_documents,-,-
Academic,Latin America and the Caribbean,Honduras,340,Loans_eBooks,33701,2017
Academic,Latin America and the Caribbean,Honduras,340,Loans_audio_books,-,-
Academic,Latin America and the Caribbean,Honduras,340,Loans_downloads,45337,2017
Academic,Latin America and the Caribbean,Jamaica,388,Libraries,86,2017
Academic,Latin America and the Caribbean,Jamaica,388,Internet_Access,81,2017
Academic,Latin America and the Caribbean,Jamaica,388,Staff,438,2017
Academic,Latin America and the Caribbean,Jamaica,388,Volunteers,629,2017
Academic,Latin America and the Caribbean,Jamaica,388,Users,50738,2017
Academic,Latin America and the Caribbean,Jamaica,388,Visits,309406,2017
Academic,Latin America and the Caribbean,Jamaica,388,Loans_books,95843,2017
Academic,Latin America and the Caribbean,Jamaica,388,Loans_documents,33432,2017
Academic,Latin America and the Caribbean,Jamaica,388,Loans_eBooks,14476,2017
Academic,Latin America and the Caribbean,Jamaica,388,Loans_audio_books,591,2017
Academic,Latin America and the Caribbean,Jamaica,388,Loans_downloads,4842003,2017
Academic,Latin America and the Caribbean,Martinique,474,Libraries,3,2017
Academic,Latin America and the Caribbean,Martinique,474,Internet_Access,3,2017
Academic,Latin America and the Caribbean,Martinique,474,Staff,23,2017
Academic,Latin America and the Caribbean,Martinique,474,Volunteers,0,2017
Academic,Latin America and the Caribbean,Martinique,474,Users,3152,2017
Academic,Latin America and the Caribbean,Martinique,474,Visits,106457,2017
Academic,Latin America and the Caribbean,Martinique,474,Loans_books,58199,2017
Academic,Latin America and the Caribbean,Martinique,474,Loans_documents,-,-
Academic,Latin America and the Caribbean,Martinique,474,Loans_eBooks,103775,2017
Academic,Latin America and the Caribbean,Martinique,474,Loans_audio_books,N/A,2017
Academic,Latin America and the Caribbean,Martinique,474,Loans_downloads,184462,2017
Academic,Latin America and the Caribbean,Mexico,484,Libraries,1857,2015
Academic,Latin America and the Caribbean,Mexico,484,Internet_Access,1504,2015
Academic,Latin America and the Caribbean,Mexico,484,Staff,11209,2015
Academic,Latin America and the Caribbean,Mexico,484,Volunteers,-,-
Academic,Latin America and the Caribbean,Mexico,484,Users,79607192,2015
Academic,Latin America and the Caribbean,Mexico,484,Visits,-,-
Academic,Latin America and the Caribbean,Mexico,484,Loans_books,53953604,2015
